"local_site","Date","Subplot","mmt_num","SM_pct"
"MRS4",2015-09-04,21,2,2.4
"MRS4",2015-09-04,21,3,6.5
"MRS4",2015-09-04,21,4,3.1
"MRS4",2015-09-04,22,1,8.9
"MRS4",2015-09-04,22,2,10.6
"MRS4",2015-09-04,22,3,11.9
"MRS4",2015-09-04,22,4,NaN
"MRS4",2015-09-04,23,1,6
"MRS4",2015-09-04,23,2,10.7
"MRS4",2015-09-04,23,3,14.7
"MRS4",2015-09-04,23,4,6.3
"MRS4",2015-09-04,24,1,10.3
"MRS4",2015-09-04,24,2,4.3
"MRS4",2015-09-04,24,3,16.2
"MRS4",2015-09-04,24,4,5.1
"MRS5",2015-09-04,25,1,44.5
"MRS5",2015-09-04,25,2,15.4
"MRS5",2015-09-04,25,3,44.8
"MRS5",2015-09-04,25,4,31.4
"MRS5",2015-09-04,26,1,18.8
"MRS5",2015-09-04,26,2,55.4
"MRS5",2015-09-04,26,3,14.8
"MRS5",2015-09-04,26,4,64.6
"MRS5",2015-09-04,27,1,10.2
"MRS5",2015-09-04,27,2,10.4
"MRS5",2015-09-04,27,3,NaN
"MRS5",2015-09-04,27,4,NaN
"MRS5",2015-09-04,28,1,10.7
"MRS5",2015-09-04,28,2,5.5
"MRS5",2015-09-04,28,3,NaN
"MRS5",2015-09-04,28,4,NaN
"MRS5",2015-09-04,29,1,12
"MRS5",2015-09-04,29,2,34.3
"MRS5",2015-09-04,29,3,41.2
"MRS5",2015-09-04,29,4,32.8
"MRS5",2015-09-04,30,1,13.8
"MRS5",2015-09-04,30,2,37.4
"MRS5",2015-09-04,30,3,16.3
"MRS5",2015-09-04,30,4,13.2
"MRS7",2015-09-04,31,1,2.3
"MRS7",2015-09-04,31,2,2.5
"MRS7",2015-09-04,31,3,0.2
"MRS7",2015-09-04,31,4,6.4
"MRS7",2015-09-04,32,1,5.3
"MRS7",2015-09-04,32,2,3.5
"MRS7",2015-09-04,32,3,2.9
"MRS7",2015-09-04,32,4,7.4
"MRS7",2015-09-04,33,1,4.1
"MRS7",2015-09-04,33,2,7.4
"MRS7",2015-09-04,33,3,2.4
"MRS7",2015-09-04,33,4,6.8
"MRS7",2015-09-04,34,1,5.3
"MRS7",2015-09-04,34,2,7.9
"MRS7",2015-09-04,34,3,3.8
"MRS7",2015-09-04,34,4,4.6
"MRS7",2015-09-04,35,1,10.1
"MRS7",2015-09-04,35,2,3.5
"MRS7",2015-09-04,35,3,2.7
"MRS7",2015-09-04,35,4,12.2
"MRS7",2015-09-04,36,1,3.9
"MRS7",2015-09-04,36,2,5
"MRS7",2015-09-04,36,3,2.9
"MRS7",2015-09-04,36,4,2.9
"MRS8",2015-09-04,37,1,2.3
"MRS8",2015-09-04,37,2,2.8
"MRS8",2015-09-04,37,3,10.3
"MRS8",2015-09-04,37,4,3.2
"MRS8",2015-09-04,38,1,3.5
"MRS8",2015-09-04,38,2,0.7
"MRS8",2015-09-04,38,3,4.1
"MRS8",2015-09-04,38,4,3.4
"MRS8",2015-09-04,39,1,6.7
"MRS8",2015-09-04,39,2,4.2
"MRS8",2015-09-04,39,3,10.3
"MRS8",2015-09-04,39,4,2
"MRS8",2015-09-04,40,1,2.2
"MRS8",2015-09-04,40,2,1.5
"MRS8",2015-09-04,40,3,4.1
"MRS8",2015-09-04,40,4,8.1
"MRS8",2015-09-04,41,1,2.7
"MRS8",2015-09-04,41,2,1.6
"MRS8",2015-09-04,41,3,12
"MRS8",2015-09-04,41,4,4.1
"MRS8",2015-09-04,42,1,3.8
"MRS8",2015-09-04,42,2,2.5
"MRS8",2015-09-04,42,3,4.4
"MRS8",2015-09-04,42,4,9.7
"MRS11",2015-09-04,43,1,5.7
"MRS11",2015-09-04,43,2,8.8
"MRS11",2015-09-04,43,3,8.2
"MRS11",2015-09-04,43,4,5.9
"MRS11",2015-09-04,44,1,7.7
"MRS11",2015-09-04,44,2,7.3
"MRS11",2015-09-04,44,3,6.6
"MRS11",2015-09-04,44,4,9.2
"MRS11",2015-09-04,45,1,8.8
"MRS11",2015-09-04,45,2,6.7
"MRS11",2015-09-04,45,3,11
"MRS11",2015-09-04,45,4,6.6
"MRS11",2015-09-04,46,1,6.2
"MRS11",2015-09-04,46,2,8.2
"MRS11",2015-09-04,46,3,3
"MRS11",2015-09-04,46,4,6.9
"MRS11",2015-09-04,47,1,6.2
"MRS11",2015-09-04,47,2,6.8
"MRS11",2015-09-04,47,3,8
"MRS11",2015-09-04,47,4,8
"MRS11",2015-09-04,48,1,10.4
"MRS11",2015-09-04,48,2,1.4
"MRS11",2015-09-04,48,3,10.1
"MRS11",2015-09-04,48,4,NaN
"MRS12",2015-09-04,49,1,4.4
"MRS12",2015-09-04,49,2,1.3
"MRS12",2015-09-04,49,3,5.4
"MRS12",2015-09-04,49,4,NaN
"MRS12",2015-09-04,50,1,7.6
"MRS12",2015-09-04,50,2,8.1
"MRS12",2015-09-04,50,3,3
"MRS12",2015-09-04,50,4,6.7
"MRS12",2015-09-04,51,1,7
"MRS12",2015-09-04,51,2,9.4
"MRS12",2015-09-04,51,3,2.5
"MRS12",2015-09-04,51,4,6.3
"MRS12",2015-09-04,52,1,8.8
"MRS12",2015-09-04,52,2,4.7
"MRS12",2015-09-04,52,3,3.8
"MRS12",2015-09-04,52,4,NaN
"MRS12",2015-09-04,53,1,3
"MRS12",2015-09-04,53,2,6.2
"MRS12",2015-09-04,53,3,3.2
"MRS12",2015-09-04,53,4,NaN
"MRS12",2015-09-04,54,1,4.4
"MRS12",2015-09-04,54,2,1.3
"MRS12",2015-09-04,54,3,0
"MRS12",2015-09-04,54,4,NaN
"MRS13B",2015-09-04,55,1,15.5
"MRS13B",2015-09-04,55,2,3.2
"MRS13B",2015-09-04,55,3,7.2
"MRS13B",2015-09-04,55,4,4.4
"MRS13B",2015-09-04,56,1,11
"MRS13B",2015-09-04,56,2,11.4
"MRS13B",2015-09-04,56,3,4.2
"MRS13B",2015-09-04,56,4,NaN
"MRS13B",2015-09-04,57,1,11.8
"MRS13B",2015-09-04,57,2,11.9
"MRS13B",2015-09-04,57,3,6.4
"MRS13B",2015-09-04,57,4,4.3
"MRS13B",2015-09-04,58,1,7.2
"MRS13B",2015-09-04,58,2,5.9
"MRS13B",2015-09-04,58,3,4.9
"MRS13B",2015-09-04,58,4,NaN
"MRS13B",2015-09-04,59,1,14.1
"MRS13B",2015-09-04,59,2,5.8
"MRS13B",2015-09-04,59,3,NaN
"MRS13B",2015-09-04,59,4,NaN
"MRS13B",2015-09-04,60,1,8.9
"MRS13B",2015-09-04,60,2,NaN
"MRS13B",2015-09-04,60,3,NaN
"MRS13B",2015-09-04,60,4,NaN
"MRS14",2015-09-04,61,1,6.4
"MRS14",2015-09-04,61,2,4
"MRS14",2015-09-04,61,3,1.1
"MRS14",2015-09-04,61,4,5.6
"MRS14",2015-09-04,62,1,4.6
"MRS14",2015-09-04,62,2,3.1
"MRS14",2015-09-04,62,3,4.6
"MRS14",2015-09-04,62,4,5.2
"MRS14",2015-09-04,63,1,3.3
"MRS14",2015-09-04,63,2,5.8
"MRS14",2015-09-04,63,3,11.9
"MRS14",2015-09-04,63,4,3.1
"MRS14",2015-09-04,64,1,1.4
"MRS14",2015-09-04,64,2,0.9
"MRS14",2015-09-04,64,3,1.8
"MRS14",2015-09-04,64,4,NaN
"MRS14",2015-09-04,65,1,8.8
"MRS14",2015-09-04,65,2,8
"MRS14",2015-09-04,65,3,2.2
"MRS14",2015-09-04,65,4,NaN
"MRS14",2015-09-04,66,1,5.9
"MRS14",2015-09-04,66,2,5.4
"MRS14",2015-09-04,66,3,3.3
"MRS14",2015-09-04,66,4,NaN
"MRS13B",2015-08-05,55,1,5.1
"MRS13B",2015-08-05,55,2,13.3
"MRS13B",2015-08-05,55,3,15.1
"MRS13B",2015-08-05,55,4,7.7
"MRS13B",2015-08-05,56,1,16.6
"MRS13B",2015-08-05,56,2,24.8
"MRS13B",2015-08-05,56,3,21.6
"MRS13B",2015-08-05,56,4,17.7
"MRS13B",2015-08-05,57,1,27.5
"MRS13B",2015-08-05,57,2,40.3
"MRS13B",2015-08-05,57,3,31.1
"MRS13B",2015-08-05,57,4,24.8
"MRS13B",2015-08-05,58,1,22.1
"MRS13B",2015-08-05,58,2,26.4
"MRS13B",2015-08-05,58,3,23.5
"MRS13B",2015-08-05,58,4,21.5
"MRS13B",2015-08-05,60,1,17.7
"MRS13B",2015-08-05,60,2,11.6
"MRS13B",2015-08-05,60,3,21.6
"MRS13B",2015-08-05,60,4,21.1
"MRS13B",2015-08-05,59,1,22.1
"MRS13B",2015-08-05,59,2,9.3
"MRS13B",2015-08-05,59,3,27.8
"MRS13B",2015-08-05,59,4,6.7
"MRS12",2015-08-05,49,1,4.1
"MRS12",2015-08-05,49,2,3.6
"MRS12",2015-08-05,49,3,3.2
"MRS12",2015-08-05,49,4,6.4
"MRS12",2015-08-05,51,1,3.4
"MRS12",2015-08-05,51,2,2.9
"MRS12",2015-08-05,51,3,2.6
"MRS12",2015-08-05,51,4,5.6
"MRS12",2015-08-05,53,1,6.8
"MRS12",2015-08-05,53,2,3.7
"MRS12",2015-08-05,53,3,5
"MRS12",2015-08-05,53,4,8.8
"MRS12",2015-08-05,50,1,4.6
"MRS12",2015-08-05,50,2,2.4
"MRS12",2015-08-05,50,3,3.3
"MRS12",2015-08-05,50,4,2.7
"MRS12",2015-08-05,52,1,9.6
"MRS12",2015-08-05,52,2,4
"MRS12",2015-08-05,52,3,6.5
"MRS12",2015-08-05,52,4,5.7
"MRS12",2015-08-05,54,1,5.9
"MRS12",2015-08-05,54,2,4.3
"MRS12",2015-08-05,54,3,5.6
"MRS12",2015-08-05,54,4,0.9
"MRS14",2015-08-05,63,1,11.2
"MRS14",2015-08-05,63,2,11.8
"MRS14",2015-08-05,63,3,13.5
"MRS14",2015-08-05,63,4,8.5
"MRS14",2015-08-05,61,1,13
"MRS14",2015-08-05,61,2,15.6
"MRS14",2015-08-05,61,3,4.1
"MRS14",2015-08-05,61,4,11.7
"MRS14",2015-08-05,62,1,3.4
"MRS14",2015-08-05,62,2,3.5
"MRS14",2015-08-05,62,3,1.9
"MRS14",2015-08-05,62,4,4.9
"MRS14",2015-08-05,64,1,10.6
"MRS14",2015-08-05,64,2,2.7
"MRS14",2015-08-05,64,3,8
"MRS14",2015-08-05,64,4,9.7
"MRS14",2015-08-05,65,1,9.1
"MRS14",2015-08-05,65,2,15.2
"MRS14",2015-08-05,65,3,18.4
"MRS14",2015-08-05,65,4,NaN
"MRS14",2015-08-05,66,1,10.7
"MRS14",2015-08-05,66,2,9.7
"MRS14",2015-08-05,66,3,8.4
"MRS14",2015-08-05,66,4,NaN
"MRS11",2015-08-05,45,1,8.2
"MRS11",2015-08-05,45,2,13.1
"MRS11",2015-08-05,45,3,5.2
"MRS11",2015-08-05,45,4,7.6
"MRS11",2015-08-05,43,1,2.2
"MRS11",2015-08-05,43,2,6.8
"MRS11",2015-08-05,43,3,17.5
"MRS11",2015-08-05,43,4,12.5
"MRS11",2015-08-05,44,1,21.7
"MRS11",2015-08-05,44,2,6.4
"MRS11",2015-08-05,44,3,NaN
"MRS11",2015-08-05,44,4,6.9
"MRS11",2015-08-05,46,1,6.4
"MRS11",2015-08-05,46,2,12
"MRS11",2015-08-05,46,3,11.8
"MRS11",2015-08-05,46,4,6.3
"MRS11",2015-08-05,47,1,6.5
"MRS11",2015-08-05,47,2,6.7
"MRS11",2015-08-05,47,3,6.4
"MRS11",2015-08-05,47,4,14.7
"MRS11",2015-08-05,48,1,10.5
"MRS11",2015-08-05,48,2,13.4
"MRS11",2015-08-05,48,3,13.7
"MRS11",2015-08-05,48,4,NaN
"MRS5",2015-08-05,25,1,48.2
"MRS5",2015-08-05,25,2,51.6
"MRS5",2015-08-05,25,3,55.2
"MRS5",2015-08-05,25,4,52.6
"MRS5",2015-08-05,26,1,23.5
"MRS5",2015-08-05,26,2,36.8
"MRS5",2015-08-05,26,3,50.4
"MRS5",2015-08-05,26,4,52.3
"MRS5",2015-08-05,27,1,7.2
"MRS5",2015-08-05,27,2,27.4
"MRS5",2015-08-05,27,3,NaN
"MRS5",2015-08-05,27,4,4.4
"MRS5",2015-08-05,30,1,9.1
"MRS5",2015-08-05,30,2,14
"MRS5",2015-08-05,30,3,13.7
"MRS5",2015-08-05,30,4,18.5
"MRS5",2015-08-05,29,1,30
"MRS5",2015-08-05,29,2,56.4
"MRS5",2015-08-05,29,3,60.7
"MRS5",2015-08-05,29,4,21.3
"MRS5",2015-08-05,28,1,4.5
"MRS5",2015-08-05,28,2,4.4
"MRS5",2015-08-05,28,3,3.8
"MRS5",2015-08-05,28,4,4
"MRS1",2015-08-20,1,1,4.7
"MRS1",2015-08-20,1,2,1.8
"MRS1",2015-08-20,1,3,2.4
"MRS1",2015-08-20,1,4,2.8
"MRS1",2015-08-20,2,1,2.7
"MRS1",2015-08-20,2,2,6.3
"MRS1",2015-08-20,2,3,5.8
"MRS1",2015-08-20,2,4,4.3
"MRS1",2015-08-20,3,1,1.3
"MRS1",2015-08-20,3,2,0.2
"MRS1",2015-08-20,3,3,0.3
"MRS1",2015-08-20,3,4,0.8
"MRS1",2015-08-20,4,1,3.1
"MRS1",2015-08-20,4,2,4.4
"MRS1",2015-08-20,4,3,3.7
"MRS1",2015-08-20,4,4,2.3
"MRS1",2015-08-20,5,1,5.4
"MRS1",2015-08-20,5,2,2.5
"MRS1",2015-08-20,5,3,3.4
"MRS1",2015-08-20,5,4,5.5
"MRS1",2015-08-20,6,1,0.6
"MRS1",2015-08-20,6,2,3.6
"MRS1",2015-08-20,6,3,0
"MRS1",2015-08-20,6,4,2.8
"BW2",2015-08-20,7,1,5
"BW2",2015-08-20,7,2,3.7
"BW2",2015-08-20,7,3,8.5
"BW2",2015-08-20,7,4,3.3
"BW2",2015-08-20,8,1,8.5
"BW2",2015-08-20,8,2,9.5
"BW2",2015-08-20,8,3,2
"BW2",2015-08-20,8,4,2.5
"BW2",2015-08-20,9,1,6.4
"BW2",2015-08-20,9,2,5.2
"BW2",2015-08-20,9,3,9.6
"BW2",2015-08-20,9,4,3.1
"BW2",2015-08-20,10,1,10.5
"BW2",2015-08-20,10,2,12.1
"BW2",2015-08-20,10,3,1.9
"BW2",2015-08-20,10,4,4.6
"BW2",2015-08-20,11,1,2.4
"BW2",2015-08-20,11,2,0.1
"BW2",2015-08-20,11,3,4.6
"BW2",2015-08-20,11,4,0
"BW2",2015-08-20,12,1,16.4
"BW2",2015-08-20,12,2,8.2
"BW2",2015-08-20,12,3,3.9
"BW2",2015-08-20,12,4,1.3
"BW3",2015-08-20,13,1,15.7
"BW3",2015-08-20,13,2,5.1
"BW3",2015-08-20,13,3,3.7
"BW3",2015-08-20,13,4,8.9
"BW3",2015-08-20,14,1,6.8
"BW3",2015-08-20,14,2,16.8
"BW3",2015-08-20,14,3,18.8
"BW3",2015-08-20,14,4,18.1
"BW3",2015-08-20,15,1,2.8
"BW3",2015-08-20,15,2,5.2
"BW3",2015-08-20,15,3,0.1
"BW3",2015-08-20,15,4,6
"BW3",2015-08-20,16,1,10.5
"BW3",2015-08-20,16,2,14.4
"BW3",2015-08-20,16,3,9.4
"BW3",2015-08-20,16,4,16
"BW3",2015-08-20,17,1,4.2
"BW3",2015-08-20,17,2,2.7
"BW3",2015-08-20,17,3,3.9
"BW3",2015-08-20,17,4,4.6
"BW3",2015-08-20,18,1,13.9
"BW3",2015-08-20,18,2,8.9
"BW3",2015-08-20,18,3,6.7
"BW3",2015-08-20,18,4,2.3
"MRS4",2015-08-20,19,1,11.8
"MRS4",2015-08-20,19,2,5
"MRS4",2015-08-20,19,3,5
"MRS4",2015-08-20,19,4,1.2
"MRS4",2015-08-20,20,1,7.7
"MRS4",2015-08-20,20,2,9.5
"MRS4",2015-08-20,20,3,8.8
"MRS4",2015-08-20,20,4,4.2
"MRS4",2015-08-20,21,1,9.7
"MRS4",2015-08-20,21,2,21.1
"MRS4",2015-08-20,21,3,18.1
"MRS4",2015-08-20,21,4,8.6
"MRS4",2015-08-20,22,1,8.2
"MRS4",2015-08-20,22,2,9.7
"MRS4",2015-08-20,22,3,9.3
"MRS4",2015-08-20,22,4,10.6
"MRS4",2015-08-20,23,1,3.3
"MRS4",2015-08-20,23,2,0
"MRS4",2015-08-20,23,3,4.3
"MRS4",2015-08-20,23,4,11.3
"MRS4",2015-08-20,24,1,9.3
"MRS4",2015-08-20,24,2,11.9
"MRS4",2015-08-20,24,3,3.9
"MRS4",2015-08-20,24,4,4.6
"MRS7",2015-08-05,33,1,4.4
"MRS7",2015-08-05,33,2,2.4
"MRS7",2015-08-05,33,3,3
"MRS7",2015-08-05,33,4,2.7
"MRS7",2015-08-05,34,1,1.4
"MRS7",2015-08-05,34,2,3.6
"MRS7",2015-08-05,34,3,5.3
"MRS7",2015-08-05,34,4,6.6
"MRS7",2015-08-05,35,1,10.1
"MRS7",2015-08-05,35,2,3.7
"MRS7",2015-08-05,35,3,2
"MRS7",2015-08-05,35,4,2.4
"MRS7",2015-08-05,32,1,6.6
"MRS7",2015-08-05,32,2,2.3
"MRS7",2015-08-05,32,3,4.8
"MRS7",2015-08-05,32,4,3.4
"MRS7",2015-08-05,36,1,4.5
"MRS7",2015-08-05,36,2,0.9
"MRS7",2015-08-05,36,3,1.7
"MRS7",2015-08-05,36,4,2.4
"MRS7",2015-08-05,31,1,1.4
"MRS7",2015-08-05,31,2,2.4
"MRS7",2015-08-05,31,3,NaN
"MRS7",2015-08-05,31,4,1.3
"MRS4",2015-08-05,21,1,7.6
"MRS4",2015-08-05,21,2,4.5
"MRS4",2015-08-05,21,3,8.9
"MRS4",2015-08-05,21,4,5.3
"MRS4",2015-08-05,23,1,7.5
"MRS4",2015-08-05,23,2,8.7
"MRS4",2015-08-05,23,3,8.1
"MRS4",2015-08-05,23,4,12.9
"MRS4",2015-08-05,19,1,3.7
"MRS4",2015-08-05,19,2,8.2
"MRS4",2015-08-05,19,3,6.7
"MRS4",2015-08-05,19,4,4.4
"MRS4",2015-08-05,22,1,9.8
"MRS4",2015-08-05,22,2,8
"MRS4",2015-08-05,22,3,4.2
"MRS4",2015-08-05,22,4,8.1
"MRS4",2015-08-05,20,1,6.6
"MRS4",2015-08-05,20,2,9.6
"MRS4",2015-08-05,20,3,12.8
"MRS4",2015-08-05,20,4,3.5
"MRS4",2015-08-05,24,1,3.9
"MRS4",2015-08-05,24,2,3.7
"MRS4",2015-08-05,24,3,13.2
"MRS4",2015-08-05,24,4,5
"MRS8",2015-08-05,37,1,6.5
"MRS8",2015-08-05,37,2,2.1
"MRS8",2015-08-05,37,3,0
"MRS8",2015-08-05,37,4,2.6
"MRS8",2015-08-05,39,1,3
"MRS8",2015-08-05,39,2,5.9
"MRS8",2015-08-05,39,3,4.3
"MRS8",2015-08-05,39,4,0.5
"MRS8",2015-08-05,42,1,4.9
"MRS8",2015-08-05,42,2,3.6
"MRS8",2015-08-05,42,3,2.2
"MRS8",2015-08-05,42,4,2.6
"MRS8",2015-08-05,41,1,13.6
"MRS8",2015-08-05,41,2,12.2
"MRS8",2015-08-05,41,3,3.3
"MRS8",2015-08-05,41,4,2.8
"MRS8",2015-08-05,40,1,2.8
"MRS8",2015-08-05,40,2,0.1
"MRS8",2015-08-05,40,3,5.8
"MRS8",2015-08-05,40,4,1.9
"MRS8",2015-08-05,38,1,8.2
"MRS8",2015-08-05,38,2,1.9
"MRS8",2015-08-05,38,3,5.1
"MRS8",2015-08-05,38,4,6.5
"MRS1",2015-08-05,1,1,7.5
"MRS1",2015-08-05,1,2,2.2
"MRS1",2015-08-05,1,3,1.6
"MRS1",2015-08-05,1,4,2.2
"MRS1",2015-08-05,2,1,2.7
"MRS1",2015-08-05,2,2,5.6
"MRS1",2015-08-05,2,3,7.4
"MRS1",2015-08-05,2,4,2.1
"MRS1",2015-08-05,3,1,1.9
"MRS1",2015-08-05,3,2,1.2
"MRS1",2015-08-05,3,3,1.7
"MRS1",2015-08-05,3,4,4.2
"MRS1",2015-08-05,6,1,0.8
"MRS1",2015-08-05,6,2,0.8
"MRS1",2015-08-05,6,3,1
"MRS1",2015-08-05,6,4,2.2
"MRS1",2015-08-05,5,1,3.8
"MRS1",2015-08-05,5,2,1.7
"MRS1",2015-08-05,5,3,0.4
"MRS1",2015-08-05,5,4,1.4
"MRS1",2015-08-05,4,1,0.1
"MRS1",2015-08-05,4,2,0.1
"MRS1",2015-08-05,4,3,1.8
"MRS1",2015-08-05,4,4,1.2
"MRS12",2015-08-20,49,1,0.9
"MRS12",2015-08-20,49,2,4.5
"MRS12",2015-08-20,49,3,1.1
"MRS12",2015-08-20,49,4,0
"MRS12",2015-08-20,50,1,3.3
"MRS12",2015-08-20,50,2,4.9
"MRS12",2015-08-20,50,3,3.6
"MRS12",2015-08-20,50,4,3.9
"MRS12",2015-08-20,51,1,3
"MRS12",2015-08-20,51,2,4
"MRS12",2015-08-20,51,3,3.7
"MRS12",2015-08-20,51,4,4.5
"MRS12",2015-08-20,52,1,6
"MRS12",2015-08-20,52,2,7.5
"MRS12",2015-08-20,52,3,7.7
"MRS12",2015-08-20,52,4,1.6
"MRS12",2015-08-20,53,1,3.6
"MRS12",2015-08-20,53,2,3.1
"MRS12",2015-08-20,53,3,5.7
"MRS12",2015-08-20,53,4,0.9
"MRS12",2015-08-20,54,1,2.1
"MRS12",2015-08-20,54,2,4.8
"MRS12",2015-08-20,54,3,5.6
"MRS12",2015-08-20,54,4,4.5
"MRS13B",2015-08-20,55,1,8.9
"MRS13B",2015-08-20,55,2,7.6
"MRS13B",2015-08-20,55,3,6.4
"MRS13B",2015-08-20,55,4,6
"MRS13B",2015-08-20,56,1,14.9
"MRS13B",2015-08-20,56,2,11.8
"MRS13B",2015-08-20,56,3,13.6
"MRS13B",2015-08-20,56,4,12.3
"MRS13B",2015-08-20,57,1,30
"MRS13B",2015-08-20,57,2,4.5
"MRS13B",2015-08-20,57,3,9.4
"MRS13B",2015-08-20,57,4,4
"MRS13B",2015-08-20,58,1,16.1
"MRS13B",2015-08-20,58,2,3.8
"MRS13B",2015-08-20,58,3,14.5
"MRS13B",2015-08-20,58,4,12.3
"MRS13B",2015-08-20,59,1,15.5
"MRS13B",2015-08-20,59,2,3.3
"MRS13B",2015-08-20,59,3,3.7
"MRS13B",2015-08-20,59,4,4.1
"MRS13B",2015-08-20,60,1,13.9
"MRS13B",2015-08-20,60,2,NaN
"MRS13B",2015-08-20,60,3,NaN
"MRS13B",2015-08-20,60,4,NaN
"MRS14",2015-08-20,61,1,6.9
"MRS14",2015-08-20,61,2,6.8
"MRS14",2015-08-20,61,3,3.3
"MRS14",2015-08-20,61,4,8.6
"MRS14",2015-08-20,62,1,6.7
"MRS14",2015-08-20,62,2,12.3
"MRS14",2015-08-20,62,3,0.6
"MRS14",2015-08-20,62,4,1.6
"MRS14",2015-08-20,63,1,2.9
"MRS14",2015-08-20,63,2,8.5
"MRS14",2015-08-20,63,3,10.3
"MRS14",2015-08-20,63,4,9.2
"MRS14",2015-08-20,64,1,14.3
"MRS14",2015-08-20,64,2,3.5
"MRS14",2015-08-20,64,3,8.2
"MRS14",2015-08-20,64,4,2.4
"MRS14",2015-08-20,65,1,10.4
"MRS14",2015-08-20,65,2,14.3
"MRS14",2015-08-20,65,3,13.1
"MRS14",2015-08-20,65,4,4.8
"MRS14",2015-08-20,66,1,11
"MRS14",2015-08-20,66,2,4
"MRS14",2015-08-20,66,3,9.4
"MRS14",2015-08-20,66,4,5.6
"MRS5",2015-08-20,25,1,44.4
"MRS5",2015-08-20,25,2,26.6
"MRS5",2015-08-20,25,3,47.9
"MRS5",2015-08-20,25,4,45.2
"MRS5",2015-08-20,24,1,49
"MRS5",2015-08-20,24,2,57.5
"MRS5",2015-08-20,24,3,56
"MRS5",2015-08-20,24,4,25.3
"MRS5",2015-08-20,27,1,5.9
"MRS5",2015-08-20,27,2,21.9
"MRS5",2015-08-20,27,3,9
"MRS5",2015-08-20,27,4,5
"MRS5",2015-08-20,28,1,1.7
"MRS5",2015-08-20,28,2,NaN
"MRS5",2015-08-20,28,3,NaN
"MRS5",2015-08-20,28,4,NaN
"MRS5",2015-08-20,29,1,16.4
"MRS5",2015-08-20,29,2,65.5
"MRS5",2015-08-20,29,3,72.9
"MRS5",2015-08-20,29,4,21.1
"MRS5",2015-08-20,30,1,11.7
"MRS5",2015-08-20,30,2,12.2
"MRS5",2015-08-20,30,3,11.6
"MRS5",2015-08-20,30,4,24.8
"MRS7",2015-08-20,31,1,2.1
"MRS7",2015-08-20,31,2,7.7
"MRS7",2015-08-20,31,3,7
"MRS7",2015-08-20,31,4,3.2
"MRS7",2015-08-20,32,1,0.1
"MRS7",2015-08-20,32,2,2.1
"MRS7",2015-08-20,32,3,13.4
"MRS7",2015-08-20,32,4,5.8
"MRS7",2015-08-20,33,1,4.6
"MRS7",2015-08-20,33,2,17.3
"MRS7",2015-08-20,33,3,7.1
"MRS7",2015-08-20,33,4,1.4
"MRS7",2015-08-20,34,1,2.1
"MRS7",2015-08-20,34,2,1.1
"MRS7",2015-08-20,34,3,1.6
"MRS7",2015-08-20,34,4,3
"MRS7",2015-08-20,35,1,9
"MRS7",2015-08-20,35,2,1.9
"MRS7",2015-08-20,35,3,4.7
"MRS7",2015-08-20,35,4,6.7
"MRS7",2015-08-20,36,1,4.3
"MRS7",2015-08-20,36,2,1.9
"MRS7",2015-08-20,36,3,2.4
"MRS7",2015-08-20,36,4,NaN
"MRS8",2015-08-20,37,1,7.7
"MRS8",2015-08-20,37,2,6.4
"MRS8",2015-08-20,37,3,2.9
"MRS8",2015-08-20,37,4,1.2
"MRS8",2015-08-20,38,1,0.3
"MRS8",2015-08-20,38,2,6.4
"MRS8",2015-08-20,38,3,1.1
"MRS8",2015-08-20,38,4,3.1
"MRS8",2015-08-20,39,1,6.5
"MRS8",2015-08-20,39,2,3.4
"MRS8",2015-08-20,39,3,2.8
"MRS8",2015-08-20,39,4,3.4
"MRS8",2015-08-20,40,1,3.4
"MRS8",2015-08-20,40,2,4.5
"MRS8",2015-08-20,40,3,1.2
"MRS8",2015-08-20,40,4,2.1
"MRS8",2015-08-20,41,1,10.5
"MRS8",2015-08-20,41,2,13.6
"MRS8",2015-08-20,41,3,10.6
"MRS8",2015-08-20,41,4,5.6
"MRS8",2015-08-20,42,1,4.8
"MRS8",2015-08-20,42,2,6.2
"MRS8",2015-08-20,42,3,3.2
"MRS8",2015-08-20,42,4,4.1
"MRS11",2015-08-20,43,1,10.1
"MRS11",2015-08-20,43,2,4.5
"MRS11",2015-08-20,43,3,8.8
"MRS11",2015-08-20,43,4,6.3
"MRS11",2015-08-20,44,1,8.5
"MRS11",2015-08-20,44,2,8.3
"MRS11",2015-08-20,44,3,6.7
"MRS11",2015-08-20,44,4,7.3
"MRS11",2015-08-20,45,1,11.8
"MRS11",2015-08-20,45,2,1.3
"MRS11",2015-08-20,45,3,7.2
"MRS11",2015-08-20,45,4,5.7
"MRS11",2015-08-20,46,1,8
"MRS11",2015-08-20,46,2,5.3
"MRS11",2015-08-20,46,3,5.4
"MRS11",2015-08-20,46,4,2.8
"MRS11",2015-08-20,47,1,12.4
"MRS11",2015-08-20,47,2,10.4
"MRS11",2015-08-20,47,3,16.5
"MRS11",2015-08-20,47,4,10.3
"MRS11",2015-08-20,48,1,7
"MRS11",2015-08-20,48,2,3
"MRS11",2015-08-20,48,3,9
"MRS11",2015-08-20,48,4,NaN
"MRS1",2015-09-15,1,1,1.3
"MRS1",2015-09-15,1,2,0.9
"MRS1",2015-09-15,1,3,0.8
"MRS1",2015-09-15,1,4,1.1
"MRS1",2015-09-15,2,1,0.1
"MRS1",2015-09-15,2,2,0.1
"MRS1",2015-09-15,2,3,0.1
